,created_at,author_id,text,sentiment
90,2022-11-14T01:48:32.000Z,1473391955035885568,"Bast trading community
https://t.co/tXysTF24p2

$CGM $ROKU $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $GOOG $AYRO $SOLO $CEMI $APT $NBY $CLSN $CHFS $MARK  $CARV $BA $BIGC $NFLX $M $CRM $BABA $W $JAGX $INO  $BYFC $TSLA $FREE $BOXL $AMZN $AYRO $BNGO $PHUN",0.2
91,2022-11-14T01:48:15.000Z,1473391955035885568,"I've  made 36k  with them . If you really want to make a huge profit on trading .... Choose this professional chat:https://t.co/tXysTF2CeA

$TSLA $NKLA $ROKU $AAPL $JPM $AMZN $MSFT $ZM $FB $NVDA $DAL $AMD $RMTI $SLV $HSBC $BAC $CLSK $ILMN $QQQ $BA $UAL $AAL $TQQQ $MVIS $GOOG https://t.co/pLBrXN5OPv",-0.1
92,2022-11-14T01:47:58.000Z,1473391955035885568,"Welcome to our CHATROOM
Of Traders

https://t.co/tXysTF2CeA

$SPY $ES_F $BA $CLVS $SRNE $DVAX $ACB $OSTK  $NVAX $BYND $AAL $EURN $GPS $TSLA $CCL $BILI $CVNA $DAL $PTON $TWTR $IQ $ROKU $FB $NFLX $GOOG $GILD $MARK $NAK $VTIQ $CGC $BB $JMP https://t.co/SRp5pMGUdu",8.19
93,2022-11-14T01:47:20.000Z,1473391955035885568,"$SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA $ES $YM $AMZN $BA $GS $JPM $IBM $LRCX $C $GOOG 
Stay at home safe and earn money at home by trading marketplace safe.
Click here:https://t.co/tXysTF24p2 https://t.co/ZR1F5I59pk",5.9
94,2022-11-14T01:46:59.000Z,1353763578277486593,@goog_jjkkmm ต้องมีถอดสติกเกอร์​แล้วล่ะ,0.0
95,2022-11-14T01:46:25.000Z,1589294336138674177,I withdrew from https://t.co/rSPR0SNLH7 6hours ago btc still pending. Not a goog sign,0.0
96,2022-11-14T01:45:59.000Z,1473391955035885568,"Learn To Trade While You're Working From Home&gt;https://t.co/tXysTF2CeA

$AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $EPR $WYND $LIVN $BBU $SPR $APLE $PK $M $CUK $CAR $CPA $EHTH $SHOO $CORT $EPZM https://t.co/HVntAF9hGJ",-0.3
97,2022-11-14T01:44:33.000Z,1410648419341721601,"ALERTS AND UPDATES AND FREE TRIALS JOIN HERE 
https://t.co/U9AUMKJpEP

$TSLA $SPY $BA $GME $WMT $BBY $QQQ $TD $S $NIO $D $AMC $RKT $ITM $DIS $GM $SHOP $RIOT $TGT $F $ORCL $PLTR $WB $GOOG $doge https://t.co/c05oVekKEU",-0.6
98,2022-11-14T01:43:34.000Z,1443871938980597765,RT @NaraShi13876794: 11/11/22 L'athlète olympique Geneviève Florence est tombée malade après avoir reçu son premier vaccin de Pfizer. Elle…,1.7
99,2022-11-14T01:43:34.000Z,1565907396874350593,"Top analyst price target for next week✔https://t.co/LMfcihGpxf

$DIS $ETH.X $GME $GOOG",-5.09
0,2022-11-14T03:08:44.000Z,1358547539671343106,"Out of the 244 other times $GOOG was up 2.5% during a trading day, 52% of the time it traded higher by the next day's market close. #CoinFlip

 See https://t.co/IDQCsiN3kD for real-time odds data.

 #fintwit #stocks #trading #swingtrading #investing https://t.co/vSXU1QhvgX",0.3
